,Unnamed: 0,City,CongregantUsers,Country,County,DaysOwned,LikesProduct,Deactivated,Denomination,DenominationalGroup,ID,OrganizationClass,PostalCode,Product,Purchased,StaffUsers,State,Status,StatusReason,TWA,Timeline,Unnamed: 0.1.1,UsingAccounting,UsingBackGroundChecks,UsingCheckin,UsingMinistrySmart,UsingMissionInsite,UsingMobileCheckin,UsingOnlineGiving,UsingOpenInvitationModel,UsingPathways,UsingRefreshWebsites,StateCleaned
6186,6186,Clarinda,CU < 50,US,Page,1739,True,False,Presbyterian - PCUSA,Presbyterian,AMQJXA009ED0,Church,51632-1635,Realm Inform,2017-08-29,1.0,IA,Active,,,> 1200 days,6186,False,False,False,False,False,False,True,False,False,False,IA
6187,6187,Dallas,N,US,Dallas,219,True,False,Baptist - SBC,Baptist,AMQJXA009EDS,Non Profit Org Faith Based,75227-2038,Realm Connect,2021-10-27,,TX,Active,,10000.0,< 1 Yr,6187,True,False,False,False,False,False,False,False,False,False,TX
6188,6188,Wichita,CU < 50,US,Sedgwick,896,True,False,Baptist - SBC,Baptist,AMQJXA009EHW,Church,67215-9352,Realm Connect,2019-12-20,6.0,KS,Active,,,820 <= days < 1200,6188,True,False,False,False,False,False,False,False,True,False,KS
6189,6189,Beulaville,CU < 50,US,Duplin,1842,True,False,Baptist - Gen Assc Reg Bptsts,Baptist,AMQJXA009EKN,Church,28518-8612,Realm Connect,2017-05-18,1.0,NC,Active,,,> 1200 days,6189,True,False,False,False,False,False,False,True,False,False,NC
6190,6190,Surrey,CU < 50,Canada,,758,True,False,Baptist,Baptist,AMQJXA009ELI,Church,V3X 1Y7,Realm Inform,2020-05-06,4.0,BC,Active,,,Covid Purchase,6190,False,False,False,False,False,False,False,False,False,False,NotUS
6191,6191,Newark,50 <= CU < 200,US,New Castle,1891,True,False,Unitarian,Other,AMQJXA009ENP,church,19711-4342,Realm Connect,2017-03-30,24.0,DE,Active,,180.0,> 1200 days,6191,True,False,False,False,False,False,True,False,False,False,DE
6192,6192,Hickory,50 <= CU < 200,US,Catawba,1912,True,False,Baptist,Baptist,AMQJXA009EQQ,Church,28602-9738,Realm Connect,2017-03-09,12.0,NC,Active,,,> 1200 days,6192,False,False,True,False,False,False,False,True,True,False,NC
6193,6193,Tallahassee,CU < 50,US,Leon,1519,True,False,Anglican,Episcopal and Anglican,AMQJXA009EQS,Church,32311-4101,Realm Connect,2018-04-06,14.0,FL,Active,,,> 1200 days,6193,False,False,False,False,False,False,True,False,False,False,FL
6194,6194,Clarksville,50 <= CU < 200,US,Montgomery,1311,True,False,Non - Denominational,Non - Denominational,AMQJXA009ESD,Church,37040-6877,Realm Connect,2018-10-31,12.0,TN,Active,,250.0,> 1200 days,6194,True,False,False,False,False,False,True,True,False,False,TN
6195,6195,Monticello,50 <= CU < 200,US,Drew,1479,True,False,Assembly of God,Assembly of God,AMQJXA009ETM,Church,71657-1136,Realm Connect,2018-05-16,12.0,AR,Active,,112.0,> 1200 days,6195,False,False,True,False,False,True,True,True,True,False,AR
6196,6196,Tempe,50 <= CU < 200,US,,1681,True,False,Orthodox,Catholic,AMQJXA009ETX,Church,85281-5265,Realm Connect,2017-10-26,6.0,AZ,Active,,50.0,> 1200 days,6196,False,False,False,False,False,False,True,False,False,False,AZ
6197,6197,Round Rock,50 <= CU < 200,US,Williamson,465,True,False,Episcopal,Episcopal and Anglican,AMQJXA009EVW,Church,78681-5799,Realm Inform,2021-02-23,8.0,TX,Active,,100.0,365 <= days < 650,6197,False,False,False,False,True,False,False,True,False,False,TX
6198,6198,Westhampton Beach,CU < 50,US,Suffolk,802,True,False,Episcopal,Episcopal and Anglican,AMQJXA009EWQ,church,11978-0887,Realm Inform,2020-03-23,2.0,NY,Active,,500.0,Covid Purchase,6198,False,False,False,False,False,False,True,True,False,False,NY
6199,6199,Staten Island,CU < 50,US,Richmond,689,True,False,Non - Denominational,Non - Denominational,AMQJXA009EZL,church,10306-3006,Realm Connect,2020-07-14,3.0,NY,Active,,250.0,Covid Purchase,6199,False,False,False,True,False,False,False,False,False,False,NY
6200,6200,Valley Stream,CU < 50,US,Nassau,934,True,False,Unity,Other,AMQJXA009F1J,church,11580-5830,Realm Connect,2019-11-12,5.0,NY,Active,,60.0,820 <= days < 1200,6200,False,False,False,False,False,False,True,False,False,False,NY
6201,6201,Oneonta,50 <= CU < 200,US,Otsego,1789,True,False,Unitarian,Other,AMQJXA009F8P,church,13820-1818,Realm Connect,2017-07-10,6.0,NY,Active,,0.0,> 1200 days,6201,False,False,False,False,False,False,False,False,False,False,NY
6202,6202,Port Jefferson Station,CU < 50,US,Suffolk,1631,True,False,Pentecostal,Pentecostal,AMQJXA009F96,church,11776-3625,Realm Inform,2017-12-15,2.0,NY,Active,,300.0,> 1200 days,6202,False,False,False,False,False,False,False,False,False,False,NY
6203,6203,Freeport,200 <= CU,US,Nassau,1596,True,False,Church of God in Christ,Church of God in Christ,AMQJXA009FBU,church,11520-2512,Realm Connect,2018-01-19,9.0,NY,Active,,100.0,> 1200 days,6203,False,False,False,False,False,False,False,False,False,False,NY
6204,6204,Jacksonville,CU < 50,US,Duval,1883,True,False,Anglican,Episcopal and Anglican,AMQJXA009FDQ,Church,32216-6065,Realm Connect,2017-04-07,14.0,FL,Active,,,> 1200 days,6204,False,False,False,False,False,False,False,False,False,False,FL
6205,6205,Gainesville,200 <= CU,US,Alachua,1453,True,False,Evangelical Free,Other,AMQJXA009FHV,Church,32605-2261,Realm Connect,2018-06-11,29.0,FL,Active,,170.0,> 1200 days,6205,False,False,True,False,False,False,False,True,True,False,FL
6206,6206,Burlington,CU < 50,US,Alamance,1347,True,False,Baptist,Baptist,AMQJXA009FIE,Church,27217-2450,Realm Connect,2018-09-25,3.0,NC,Active,,400.0,> 1200 days,6206,False,False,False,False,False,False,False,False,False,False,NC
6207,6207,Lakeland,50 <= CU < 200,US,,1607,True,False,African Methodist Episcopal,AME,AMQJXA009FIH,Church,33805,Realm Connect,2018-01-08,7.0,FL,Active,,,> 1200 days,6207,True,False,False,False,False,False,True,False,False,False,FL
6208,6208,Chesapeake,CU < 50,US,Chesapeake City,1571,True,False,Undetermined,Other,AMQJXA009FJI,Church,23320-2798,Realm Connect,2018-02-13,11.0,VA,Active,,,> 1200 days,6208,False,False,False,False,False,False,True,False,False,False,VA
6209,6209,Midland,CU < 50,US,Midland,1535,True,False,Non - Denominational,Non - Denominational,AMQJXA009FJW,Church,79703-6227,Realm Connect,2018-03-21,10.0,TX,Active,,,> 1200 days,6209,False,False,True,False,False,False,False,False,False,False,TX
6210,6210,Ben Wheeler,50 <= CU < 200,US,Van Zandt,814,True,False,Baptist,Baptist,AMQJXA009FK8,Church - Plant,75754-0461,Realm Connect,2020-03-11,16.0,TX,Active,,,Covid Purchase,6210,True,False,True,False,False,True,True,True,False,False,TX
6211,6211,Olympia,50 <= CU < 200,US,,1442,True,False,Undetermined,Other,AMQJXA009FKV,Church,98501,Realm Connect,2018-06-22,9.0,WA,Active,,375.0,> 1200 days,6211,False,False,True,False,False,False,True,True,False,False,WA
6212,6212,Lawrence,200 <= CU,US,Douglas,1423,True,False,Undetermined,Other,AMQJXA009FL5,Church,66044-0314,Realm Connect,2018-07-11,7.0,KS,Active,,,> 1200 days,6212,False,False,True,False,False,False,True,True,True,False,KS
6213,6213,Timmonsville,CU < 50,US,Florence,1254,True,False,Non - Denominational,Non - Denominational,AMQJXA009FNE,Church,29161,Realm Connect,2018-12-27,8.0,SC,Active,,,> 1200 days,6213,True,False,False,False,False,False,False,False,False,False,SC
6214,6214,Oak Hill,50 <= CU < 200,US,Fairfax,1235,True,False,Undetermined,Other,AMQJXA009FNI,Church,20171-4021,Realm Connect,2019-01-15,6.0,VA,Active,,50.0,> 1200 days,6214,False,False,False,False,False,False,True,True,False,False,VA
6215,6215,Allen Park,N,US,Wayne,1922,False,True,Undetermined,Other,AMQJXA009FNZ,Church,48101-1575,Realm Connect,2017-02-27,,MI,Not Using,Closed Doors/Merged,,> 1200 days,6215,False,False,False,False,False,False,False,False,False,False,MI
6216,6216,Florence,N,US,Florence,1908,True,False,Non - Denominational,Non - Denominational,AMQJXA009FPE,Church,29506-3003,Realm Inform,2017-03-13,,SC,Active,,100.0,> 1200 days,6216,False,False,False,False,False,False,False,False,False,False,SC
6217,6217,Sulphur,N,US,Calcasieu,1438,False,True,Baptist - SBC,Baptist,AMQJXA009FPG,Church,70663-3207,Realm Connect,2018-06-26,,LA,Not Using,Couldn't afford/Rates too high,,> 1200 days,6217,False,False,False,False,False,False,False,False,False,False,LA
6218,6218,Easton,CU < 50,US,,934,True,False,Episcopal,Episcopal and Anglican,AMQJXA009FPZ,Church,21601-3684,Realm Inform,2019-11-12,4.0,MD,Active,,200.0,820 <= days < 1200,6218,False,False,False,False,False,False,False,False,False,False,MD
6219,6219,Orlando,50 <= CU < 200,US,Orange,1498,True,False,Non - Denominational,Non - Denominational,AMQJXA009FRZ,Church,32822-8324,Realm Connect,2018-04-27,4.0,FL,Active,,150.0,> 1200 days,6219,True,False,True,False,False,False,True,True,False,False,FL
6220,6220,Tomball,200 <= CU,US,Harris,1786,True,False,Non - Denominational,Non - Denominational,AMQJXA009FSF,Church,77375-8323,Realm Connect,2017-07-13,7.0,TX,Active,,,> 1200 days,6220,False,False,False,False,False,False,True,True,True,False,TX
6221,6221,Stonewall,CU < 50,US,De Soto,653,True,False,Pentecostal,Pentecostal,AMQJXA009FT2,Church,71078-8297,Realm Inform,2020-08-19,2.0,LA,Active,,,Covid Purchase,6221,False,False,False,False,False,False,False,False,False,False,LA
6222,6222,Anchorage,CU < 50,US,Anchorage,1739,True,False,Non - Denominational,Non - Denominational,AMQJXA009FTP,Church,99508-3103,Realm Connect,2017-08-29,6.0,AK,Active,,200.0,> 1200 days,6222,True,False,False,False,False,False,True,False,False,False,AK
6223,6223,Mt Pleasant,CU < 50,US,Charleston,1577,True,False,Baptist,Baptist,AMQJXA009FV8,Church,29466-7217,Realm Connect,2018-02-07,22.0,SC,Active,,,> 1200 days,6223,True,False,True,False,True,False,False,False,True,False,SC
6224,6224,Frazier Park,50 <= CU < 200,US,Kern,1383,True,False,Non - Denominational,Non - Denominational,AMQJXA009FVO,Church,93225-0268,Realm Connect,2018-08-20,14.0,CA,Active,,125.0,> 1200 days,6224,False,False,False,False,False,False,True,False,False,False,CA
6225,6225,Memphis,CU < 50,US,Shelby,1781,True,False,Baptist,Baptist,AMQJXA009FVQ,Church,38114-3310,Realm Connect,2017-07-18,4.0,TN,Active,,,> 1200 days,6225,False,False,False,False,False,False,True,False,True,False,TN
6226,6226,Baltimore,N,US,Baltimore City,130,True,False,Undetermined,Other,AMQJXA009FW1,Church,21215-7011,Realm Inform,2022-01-24,,MD,Active,,,< 1 Yr,6226,False,False,False,False,False,False,False,False,False,False,MD
6227,6227,Columbia,200 <= CU,US,,434,True,False,Non - Denominational,Non - Denominational,AMQJXA009FWA,Church,29223-7527,Realm Connect,2021-03-26,10.0,SC,Active,,,365 <= days < 650,6227,True,False,False,True,False,False,False,False,False,False,SC
6228,6228,Concord,N,US,Cabarrus,1911,False,True,Baptist - Missionary,Baptist,AMQJXA009G42,church,28026-1322,Realm Connect,2017-03-10,,NC,Not Using,Product,101.0,> 1200 days,6228,False,False,False,False,False,False,False,False,False,False,NC
6229,6229,Moncks Corner,CU < 50,US,Berkeley,1463,False,True,African Methodist Episcopal,AME,AMQJXA009GDA,church,29461-3803,Realm Connect,2018-06-01,2.0,SC,Not Using,Financial,250.0,> 1200 days,6229,True,False,False,False,False,False,False,False,False,False,SC
6230,6230,Pikeville,CU < 50,US,Wayne,1738,True,False,Baptist,Baptist,AMQJXA009GFR,church,27863-8896,Realm Connect,2017-08-30,9.0,NC,Active,,150.0,> 1200 days,6230,True,False,False,False,False,False,True,True,False,False,NC
6231,6231,Williamston,CU < 50,US,Anderson,669,True,False,Baptist,Baptist,AMQJXA009GLG,church,29697-1734,Realm Connect,2020-08-03,1.0,SC,Active,,425.0,Covid Purchase,6231,True,False,False,False,False,False,False,False,False,False,SC
6232,6232,Decatur,N,US,DeKalb,99,True,False,Non - Denominational,Non - Denominational,AMQJXA009GNN,Church,30034-2648,Realm Inform,2022-02-24,,GA,Active,,,< 1 Yr,6232,False,False,False,False,False,False,False,False,False,False,GA
6233,6233,Boynton Beach,CU < 50,US,Palm Beach,1962,False,True,Seventh-day Adventist,Seventh-Day Adventist,AMQJXA009GP3,Church,33435-3115,Realm Inform,2017-01-18,3.0,FL,Not Using,Upgraded,50.0,> 1200 days,6233,True,False,False,False,False,True,True,True,False,False,FL
6234,6234,Boynton Beach,CU < 50,US,Palm Beach,1962,True,False,Seventh-day Adventist,Seventh-Day Adventist,AMQJXA009GP3,Church,33435-3115,Realm Connect,2017-01-18,3.0,FL,Active,,50.0,> 1200 days,6234,True,False,False,False,False,True,True,True,False,False,FL
6235,6235,West Monroe,CU < 50,US,Ouachita,1312,True,False,Baptist - SBC,Baptist,AMQJXA009GP5,Church,71291-7644,Realm Connect,2018-10-30,6.0,LA,Active,,42.0,> 1200 days,6235,True,False,False,False,False,False,True,True,False,False,LA
6236,6236,Lagrange,N,US,Oldham,151,True,False,Non - Denominational,Non - Denominational,AMQJXA009GQS,Church,40031-1011,Realm Connect,2022-01-03,,KY,Active,,,< 1 Yr,6236,False,False,False,False,False,False,False,False,False,False,KY
6237,6237,Sioux Falls,CU < 50,US,Lincoln,1275,True,False,United Church of Christ,United Church of Christ,AMQJXA009GSJ,Church,57108-8318,Realm Connect,2018-12-06,6.0,SD,Active,,150.0,> 1200 days,6237,False,False,False,False,True,False,True,False,True,False,SD
6238,6238,Sterlington,N,US,Morehouse,1242,False,True,Undetermined,Other,AMQJXA009GSQ,Church,71280-3232,Realm Connect,2019-01-08,,LA,Not Using,Didn't launch/low engagement,,> 1200 days,6238,False,False,False,False,False,False,False,False,False,False,LA
6239,6239,Aliso Viejo,CU < 50,US,Orange,1520,True,False,Non - Denominational,Non - Denominational,AMQJXA009GT2,Church,92656-5301,Realm Connect,2018-04-05,1.0,CA,Active,,50.0,> 1200 days,6239,False,False,False,False,False,False,True,True,False,False,CA
6240,6240,Irondale,N,US,Jefferson,1972,False,True,Non - Denominational,Non - Denominational,AMQJXA009GYG,church,35210-1513,Realm Inform,2017-01-08,,AL,Not Using,Write Off,150.0,> 1200 days,6240,False,False,False,False,False,False,False,False,False,False,AL
6241,6241,Huntsville,CU < 50,US,Madison,973,True,False,Baptist - SBC,Baptist,AMQJXA009H1E,church,35803-3408,Realm Connect,2019-10-04,8.0,AL,Active,,350.0,820 <= days < 1200,6241,False,False,False,False,False,False,False,False,False,False,AL
6242,6242,Birmingham,CU < 50,US,Jefferson,730,True,False,Baptist,Baptist,AMQJXA009H1Q,church,35211-4673,Realm Connect,2020-06-03,2.0,AL,Active,,60.0,Covid Purchase,6242,False,False,False,False,False,False,False,False,False,False,AL
6243,6243,Cypress,200 <= CU,US,Harris,1649,True,False,Baptist - SBC,Baptist,AMQJXA009H9A,Church,77433-2465,Realm Connect,2017-11-27,16.0,TX,Active,,,> 1200 days,6243,False,False,False,False,False,False,True,True,True,False,TX
6244,6244,Cincinnati,N,US,Hamilton,674,False,True,Assembly of God,Assembly of God,AMQJXA009HF0,Church,45219-2611,Realm Connect,2020-07-29,,OH,Not Using,Product,,Covid Purchase,6244,False,False,False,False,False,False,False,False,False,False,OH
6245,6245,Misssissauga,50 <= CU < 200,Canada,,865,True,False,Pentecostal - Asmbly of Canada,Pentecostal,AMQJXA009HU2,Church,L6V2Y4,Realm Connect,2020-01-20,13.0,ON,Active,,,820 <= days < 1200,6245,False,False,True,False,False,False,True,False,False,False,NotUS
6246,6246,Cypress,CU < 50,US,Harris,1166,True,False,Undetermined,Other,AMQJXA009HV7,Church,77410-2226,Realm Connect,2019-03-25,7.0,TX,Active,,,820 <= days < 1200,6246,False,False,False,False,False,False,True,False,False,False,TX
6247,6247,Costa Mesa,50 <= CU < 200,US,Orange,1537,True,False,Evangelical,Other,AMQJXA009HXI,Church,92626-2613,Realm Connect,2018-03-19,12.0,CA,Active,,,> 1200 days,6247,False,False,True,False,False,False,True,True,False,False,CA
6248,6248,Sacramento,N,US,Sacramento,1724,False,True,Pentecostal - Church of God,Pentecostal,AMQJXA009HXK,Church,95817-2025,Realm Connect,2017-09-13,,CA,Not Using,Not satisfied with software,500.0,> 1200 days,6248,False,False,False,False,False,False,False,False,False,False,CA
6249,6249,Charlotte,CU < 50,US,Mecklenburg,962,True,False,Non - Denominational,Non - Denominational,AMQJXA009HXN,Church,28269-5314,Realm Connect,2019-10-15,8.0,NC,Active,,50.0,820 <= days < 1200,6249,True,False,False,False,False,False,True,False,False,False,NC
6250,6250,Spokane,CU < 50,US,Spokane,1269,True,False,Undetermined,Other,AMQJXA009HY9,Church,99217-9422,Realm Connect,2018-12-12,8.0,WA,Active,,,> 1200 days,6250,False,False,True,False,False,False,False,False,False,False,WA
6251,6251,Hampstead,CU < 50,US,,647,True,False,Catholic,Catholic,AMQJXA009HZA,Church,28443,Realm Connect,2020-08-25,11.0,NC,Active,,2500.0,365 <= days < 650,6251,True,False,False,True,False,False,False,False,False,False,NC
6252,6252,Richmond,CU < 50,US,Henrico,1400,True,False,Undetermined,Other,AMQJXA009I0F,Church,23228-6421,Realm Connect,2018-08-03,2.0,VA,Active,,,> 1200 days,6252,False,False,False,False,False,False,True,False,False,False,VA
6253,6253,Tampa,CU < 50,US,Hillsborough,1311,True,False,Church of God,Church of God,AMQJXA009I0H,Church,33610-4629,Realm Connect,2018-10-31,2.0,FL,Active,,,> 1200 days,6253,True,False,False,False,False,False,True,True,False,False,FL
6254,6254,Lake Wales,50 <= CU < 200,US,Polk,878,True,False,Undetermined,Other,AMQJXA009I1S,Church,33898-5113,Realm Connect,2020-01-07,4.0,FL,Active,,200.0,820 <= days < 1200,6254,False,False,False,False,False,False,True,True,False,False,FL
6255,6255,Magnolia,N,US,Columbia,379,True,False,Pentecostal,Pentecostal,AMQJXA009I80,church,71754-1152,Realm Connect,2021-05-20,,AR,Active,,120.0,365 <= days < 650,6255,False,False,False,False,False,False,False,False,False,False,AR
6256,6256,Gilbert,CU < 50,US,Maricopa,1408,True,False,Christian Ch. Disc. of Christ,Other,AMQJXA009I9X,church,85295-5261,Realm Inform,2018-07-26,3.0,AZ,Active,,,> 1200 days,6256,False,False,False,False,True,False,False,True,False,False,AZ
6257,6257,Paradise Valley,N,US,Maricopa,72,True,False,Episcopal,Episcopal and Anglican,AMQJXA009ICY,church,85253-3946,Realm Connect,2022-03-23,,AZ,Active,,1400.0,< 1 Yr,6257,False,False,False,False,False,False,False,False,False,False,AZ
6258,6258,Hoover,50 <= CU < 200,US,Jefferson,1683,True,False,Episcopal,Episcopal and Anglican,AMQJXA009IFD,Church,35244-4548,Realm Connect,2017-10-24,9.0,AL,Active,,,> 1200 days,6258,True,False,False,False,False,False,False,False,False,False,AL
6259,6259,Cedar Key,CU < 50,US,,809,True,False,Episcopal,Episcopal and Anglican,AMQJXA009IFH,Church,32625,Realm Inform,2020-03-16,4.0,FL,Active,,150.0,Covid Purchase,6259,True,False,False,False,False,False,True,False,False,False,FL
6260,6260,Green Cove Springs,CU < 50,US,Clay,939,True,False,Episcopal,Episcopal and Anglican,AMQJXA009IFS,Church,32043-3051,Realm Inform,2019-11-07,7.0,FL,Active,,235.0,820 <= days < 1200,6260,True,False,False,False,False,False,True,False,False,False,FL
6261,6261,Lincolnton,N,US,Lincoln,1879,False,True,Undetermined,Other,AMQJXA009IJR,Church,28092-8258,Realm Connect,2017-04-11,,NC,Not Using,Couldn't afford/Rates too high,,> 1200 days,6261,False,False,False,False,False,False,False,False,False,False,NC
6262,6262,Jasper,50 <= CU < 200,US,Walker,1557,True,False,Episcopal,Episcopal and Anglican,AMQJXA009IKU,Church,35504-7454,Realm Connect,2018-02-27,4.0,AL,Active,,101.0,> 1200 days,6262,True,False,False,False,False,False,True,False,False,False,AL
6263,6263,Virginia Beach,200 <= CU,US,Virginia Beach City,1222,True,False,Non - Denominational,Non - Denominational,AMQJXA009ILG,Church,23464-2122,Realm Connect,2019-01-28,10.0,VA,Active,,,> 1200 days,6263,False,False,False,False,False,False,True,False,False,False,VA
